GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
46318401,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,0874,087,08,2,10.0,2,2,2,6.98557080943607,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46319058,20030418,200304,2003,2003.2959,USAGOV,UNITED STATES,USA,,,,,GOV,,,IRQ,IRAQI,IRQ,,,,,,,,1,181,181,18,4,-9.0,1,1,1,4.81245576786978,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46318445,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,120,120,12,3,-4.0,2,1,2,3.44827586206897,1,United States,US,US,38.0,-97.0,0,4,"Madinat Saddam, Baghdad, Iraq",IZ,IZ07,33.3977,44.4616,83178,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46318369,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,0,043,043,04,1,2.8,8,1,8,7.14285714285714,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46318418,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,0,090,090,09,2,-2.0,1,1,1,5.3072625698324,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46318493,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQGOV,IRAQI,IRQ,,,,,GOV,,,0,173,173,17,4,-5.0,10,1,10,3.92271662763466,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46318499,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQREB,IRAQ,IRQ,,,,,REB,,,1,070,070,07,2,7.0,2,1,2,4.81245576786978,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46318444,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,120,120,12,3,-4.0,31,3,31,5.79344325940312,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46318474,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,192,192,19,4,-9.5,2,2,2,6.98557080943607,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46319228,20030418,200304,2003,2003.2959,USAMIL,AMERICAN,USA,,,,,MIL,,,IRQREB,IRAQI,IRQ,,,,,REB,,,1,070,070,07,2,7.0,4,1,4,4.81245576786978,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46318399,20030418,200304,2003,2003.2959,USA,THE US,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,0874,087,08,2,10.0,10,1,10,4.23452768729642,1,United Kingdom,UK,UK,54.0,-2.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United Kingdom,UK,UK,54.0,-2.0,0,20130203,unspecified
46319159,20030418,200304,2003,2003.2959,USAGOVMIL,UNITED STATES,USA,,,,,GOV,MIL,,IRQ,BAGHDAD,IRQ,,,,,,,,1,010,010,01,1,0.0,8,1,8,4.78359908883827,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20130203,unspecified
46318409,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,0,090,090,09,2,-2.0,4,2,4,5.8945680751757,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
46318417,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,0,090,090,09,2,-2.0,1,1,1,5.3072625698324,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
46318443,20030418,200304,2003,2003.2959,USA,UNITED STATES OF AMERICA,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,120,120,12,3,-4.0,29,3,29,5.58984922673914,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318452,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,154,154,15,4,-7.2,1,1,1,7.70533446232007,2,"Michigan, United States",US,USMI,43.3504,-84.5603,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46319041,20030418,200304,2003,2003.2959,USAGOV,BUSH ADMINISTRATION,USA,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,0,010,010,01,1,0.0,8,1,8,4.47154471544715,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318345,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,020,020,02,1,3.0,3,1,3,6.22568093385214,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318416,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,090,090,09,2,-2.0,12,1,12,7.43955362678239,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318467,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,190,190,19,4,-10.0,7,1,7,6.88775510204082,2,"Indiana, United States",US,USIN,39.8647,-86.2604,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46319227,20030418,200304,2003,2003.2959,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQREB,IRAQ,IRQ,,,,,REB,,,1,070,070,07,2,7.0,1,1,1,4.81245576786978,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318425,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,110,110,11,3,-2.0,5,1,5,6.13165013525699,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318456,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,163,163,16,4,-8.0,2,1,2,6.74157303370786,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318403,20030418,200304,2003,2003.2959,USA,THE US,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,090,090,09,2,-2.0,18,1,18,3.55871886120996,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318330,20030418,200304,2003,2003.2959,USA,THE US,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,010,010,01,1,0.0,2,1,2,5.9447983014862,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318363,20030418,200304,2003,2003.2959,USA,WASHINGTON,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,042,042,04,1,1.9,8,1,8,4.44444444444444,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318400,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,0874,087,08,2,10.0,11,3,11,6.81363518511238,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318473,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,0,192,192,19,4,-9.5,17,3,17,6.8001500381066,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318479,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQELI,IRAQ,IRQ,,,,,ELI,,,0,112,112,11,3,-2.0,2,1,2,5.92885375494071,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318408,20030418,200304,2003,2003.2959,USA,WASHINGTON,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,090,090,09,2,-2.0,2,1,2,4.44444444444444,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318471,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,0,192,192,19,4,-9.5,4,3,4,6.80444435174026,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318457,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,163,163,16,4,-8.0,25,2,25,6.72405556047067,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318362,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,042,042,04,1,1.9,3,2,3,5.10534902287479,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318438,20030418,200304,2003,2003.2959,USA,UNITED STATES OF AMERICA,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,120,120,12,3,-4.0,10,2,10,5.1932670147904,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318393,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,085,085,08,2,7.0,2,1,2,6.74157303370786,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318498,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQREB,IRAQ,IRQ,,,,,REB,,,1,070,070,07,2,7.0,1,1,1,4.81245576786978,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46319224,20030418,200304,2003,2003.2959,USAMIL,A US,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,1,192,192,19,4,-9.5,2,1,2,4.81283422459893,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318491,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQGOV,SAMIR ABD AL AZIZ AL NAJIM,IRQ,,,,,GOV,,,1,173,173,17,4,-5.0,10,2,10,6.61436043747028,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318423,20030418,200304,2003,2003.2959,USA,A US,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,100,100,10,3,-5.0,9,1,9,2.60223048327138,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318341,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,012,012,01,1,-0.4,8,1,8,6.31067961165049,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318394,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,085,085,08,2,7.0,25,2,25,6.72405556047067,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318460,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,1,173,173,17,4,-5.0,15,2,15,4.16312145189825,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318951,20030418,200304,2003,2003.2959,USAEDU,UNITED STATES,USA,,,,,EDU,,,IRQ,IRAQ,IRQ,,,,,,,,1,154,154,15,4,-7.2,2,1,2,7.70533446232007,2,"Michigan, United States",US,USMI,43.3504,-84.5603,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46319048,20030418,200304,2003,2003.2959,USAGOV,UNITED STATES,USA,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,0,040,040,04,1,1.0,1,1,1,6.85249709639954,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318346,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,020,020,02,1,3.0,1,1,1,6.22568093385214,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318387,20030418,200304,2003,2003.2959,USA,THE US,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,072,072,07,2,8.3,8,1,8,3.43137254901961,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318462,20030418,200304,2003,2003.2959,USA,A US,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,174,174,17,4,-5.0,9,1,9,2.60223048327138,1,Kuwait,KU,KU,29.3375,47.6581,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318335,20030418,200304,2003,2003.2959,USA,WASHINGTON,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,1,010,010,01,1,0.0,4,2,4,5.35677137507801,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318488,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQGOV,IRAQ,IRQ,,,,,GOV,,,0,112,112,11,3,-2.0,2,1,2,5.92885375494071,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46319049,20030418,200304,2003,2003.2959,USAGOV,UNITED STATES,USA,,,,,GOV,,,IRQ,BAGHDAD,IRQ,,,,,,,,0,040,040,04,1,1.0,7,1,7,6.85249709639954,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318371,20030418,200304,2003,2003.2959,USA,THE US,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,046,046,04,1,7.0,2,1,2,5.9447983014862,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318342,20030418,200304,2003,2003.2959,USA,WASHINGTON,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,013,013,01,1,0.4,3,1,3,6.10328638497653,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318478,20030418,200304,2003,2003.2959,USA,NEW YORK,USA,,,,,,,,IRQELI,SADDAM HUSSEIN,IRQ,,,,,ELI,,,1,012,012,01,1,-0.4,6,1,6,8.30188679245283,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318430,20030418,200304,2003,2003.2959,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,112,112,11,3,-2.0,2,1,2,5.92885375494071,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46319056,20030418,200304,2003,2003.2959,USAGOV,THE US,USA,,,,,GOV,,,IRQ,IRAQI,IRQ,,,,,,,,1,181,181,18,4,-9.0,3,1,3,8.30188679245283,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318391,20030418,200304,2003,2003.2959,USA,WASHINGTON,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,1,0841,084,08,2,7.0,1,1,1,8.52272727272727,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46319054,20030418,200304,2003,2003.2959,USAGOV,GEORGE W. BUSH,USA,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,1,173,173,17,4,-5.0,3,2,3,6.71607579462103,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46319221,20030418,200304,2003,2003.2959,USAMIL,THE US,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,0,051,051,05,1,3.4,5,1,5,4.81283422459893,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318338,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,010,010,01,1,0.0,7,1,7,5.18638573743922,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46318424,20030418,200304,2003,2003.2959,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,110,110,11,3,-2.0,4,1,4,4.45682451253482,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
